code,longitude,latitude,pat1,value,dwfscencario_id,node_id
PR0004896,41.97472547949433,2.788976694248474,hora,1.9475428080026305,2,16728
PR0004897,41.97456144049359,2.7884095616058766,hora,0.951481914351644,2,16729
PR0004898,41.97442362768128,2.7879453512751,hora,0.951481914351644,2,16730
PR0004899,41.97421528943115,2.7872450567775564,hora,0.951481914351644,2,16731
PR0004929,41.97379992202242,2.7858314506565294,hora,0.0262219425215019,2,16732
PR0004928,41.97351329064287,2.7848680705367883,hora,0.0262219425215019,2,16733
PR0004926,41.97322477921708,2.7838700636647267,hora,0.0262219425215019,2,16734
PR0004924,41.97270346734963,2.7820764127480024,hora,0.0262219425215019,2,16735
PR0004688,41.974919851232926,2.7900321918873945,hora,1.9475428080026305,2,16736
PR0004687,41.97487006754842,2.789803965068109,hora,1.9475428080026305,2,16737
PR0004684,41.97469434318997,2.7891948433648173,hora,1.9475428080026305,2,16738
PR0004682,41.97433246776985,2.787967710269601,hora,0.951481914351644,2,16739
PR0004680,41.97375442347348,2.7861284844277145,hora,0.0262219425215019,2,16740
PR0004681,41.97400311612035,2.786843739780457,hora,0.951481914351644,2,16741
PR0004679,41.97371533081075,2.785876494728909,hora,0.0262219425215019,2,16742
PR0004991,41.97350505455181,2.785149890550338,hora,0.0262219425215019,2,16743
PR0004990,41.973429458574,2.7848973418645646,hora,0.0262219425215019,2,16744
PR0004995,41.97298303457395,2.784772378836952,hora,0.0262219425215019,2,16745
PR0004996,41.97332941949836,2.7845945260389957,hora,0.0262219425215019,2,16746
PR0004989,41.973321460517234,2.7845702081663863,hora,0.0262219425215019,2,16747
PR0004987,41.97311459969566,2.783837643512197,hora,0.0262219425215019,2,16748
PR0004988,41.97304489820389,2.78361354763132,hora,0.0262219425215019,2,16749
PR0004683,41.97447817426261,2.788467884288974,hora,0.951481914351644,2,16750
PR0004741,41.97361470441669,2.790666037221804,hora,1.9475428080026305,2,16751
PR0004744,41.97327495888671,2.790339004263416,hora,1.9475428080026305,2,16752
PR0004749,41.97320180096077,2.7899185204581767,hora,1.9475428080026305,2,16753
PR0004740,41.974159237754094,2.790499214066776,hora,1.9475428080026305,2,16754
PR0004745,41.97404399853751,2.789965835007478,hora,1.9475428080026305,2,16755
PR0004746,41.9739300124405,2.78944223132001,hora,1.9475428080026305,2,16756
PR0004747,41.97381726486953,2.7889283580575435,hora,1.9475428080026305,2,16757
PR0004750,41.97369875574304,2.7885449547140464,hora,1.9475428080026305,2,16758
PR0004754,41.97335659742552,2.787806528387113,hora,1.9475428080026305,2,16759
PR0004752,41.97358866996026,2.7881515182714494,hora,1.9475428080026305,2,16760
PR0004755,41.97345032844447,2.7876768416177,hora,0.951481914351644,2,16761
PR0004757,41.97314759057237,2.7866368146034324,hora,0.0262219425215019,2,16762
PR0004690,41.97467918373408,2.791082101638693,hora,1.9475428080026305,2,16763
PR0004753,41.97346595276698,2.7881783678126344,hora,1.9475428080026305,2,16764
PR0004770,41.97315485573497,2.788260420459856,hora,1.9475428080026305,2,16765
PR0004773,41.97299209411283,2.788917573974157,hora,1.9475428080026305,2,16766
PR0004756,41.973312326880325,2.787194600629855,hora,0.951481914351644,2,16767
PR0004764,41.972700610967216,2.787503347347404,hora,1.9475428080026305,2,16768
PR0004765,41.97285452428711,2.787418287835002,hora,1.9475428080026305,2,16769
PR0004769,41.97271298237907,2.787897833452568,hora,1.9475428080026305,2,16770
PR0004767,41.97263865871067,2.787623849362834,hora,1.9475428080026305,2,16771
PR0004775,41.97234497633983,2.787628612242554,hora,1.9475428080026305,2,16772
PR0004768,41.97256193071871,2.787662201406769,hora,1.9475428080026305,2,16773
PR0004772,41.97273771879512,2.7882263437270227,hora,1.9475428080026305,2,16774
PR0004771,41.97285537671496,2.7883291144407965,hora,1.9475428080026305,2,16775
PR0004774,41.97249396452582,2.7884237192698107,hora,1.9475428080026305,2,16776
PR0004743,41.97298234076048,2.790864003029412,hora,1.9475428080026305,2,16777
PR0005338,41.97249740113245,2.790476162032875,hora,4.264359966613552,2,16778
PR0004748,41.97311536687683,2.789441644742592,hora,1.9475428080026305,2,16779
PR0004780,41.97214420173936,2.788501186393023,hora,1.9475428080026305,2,16780
PR0004779,41.972230856354585,2.78837012254343,hora,1.9475428080026305,2,16781
PR0004778,41.97214443680544,2.7878558125619946,hora,1.9475428080026305,2,16782
PR0004776,41.972168567761535,2.787603880563732,hora,1.9475428080026305,2,16783
PR0004777,41.972058749358666,2.7877993350012003,hora,1.9475428080026305,2,16784
PR0004759,41.972409728077295,2.7867662566107145,hora,0.951481914351644,2,16785
PR0004760,41.97242406878853,2.786781395465776,hora,0.951481914351644,2,16786
PR0004766,41.97264258559569,2.7875323579265507,hora,1.9475428080026305,2,16787
PR0004762,41.97256098157136,2.7871114045997607,hora,1.9475428080026305,2,16788
PR0004763,41.97260308418549,2.787511552920454,hora,1.9475428080026305,2,16789
PR0004758,41.97282544125662,2.786572328617813,hora,0.0262219425215019,2,16790
PR0004761,41.97246798789415,2.786794628965682,hora,0.951481914351644,2,16791
PR0004628,41.97033885900157,2.7877241200982183,hora,4.264359966613552,2,16792
PR0004627,41.96994674780076,2.787836472311348,hora,4.264359966613552,2,16793
PR0004599,41.96915035368583,2.7880857522210856,hora,0.4631945602430845,2,16794
PR0004620,41.96957459573766,2.787938234547954,hora,4.264359966613552,2,16795
PR0024323,41.97539872315527,2.8205006540580246,hora,0.0016840375136196,2,13063
PR0024100,41.98272824329434,2.817509034219776,hora,0.1887890329753759,2,13386
PR0004619,41.96954083875433,2.7880053756273195,hora,4.264359966613552,2,16796
PR0004598,41.96903025271602,2.788160309747129,hora,0.4631945602430845,2,16797
PR0004593,41.96854346644022,2.7882813631111705,hora,2.440281314417364,2,16798
PR0005030,41.968183407378426,2.78837979849996,hora,2.440281314417364,2,16799
PR0005031,41.967725471743925,2.788502888733672,hora,2.440281314417364,2,16800
PR0005038,41.9674149091518,2.7874580459921208,hora,2.440281314417364,2,16801
PR0005034,41.96750280234669,2.787975229347025,hora,2.440281314417364,2,16802
PR0005032,41.96759790369023,2.788538198267724,hora,2.440281314417364,2,16803
PR0005033,41.96733682054751,2.7886173990326126,hora,2.440281314417364,2,16804
PR0005035,41.96724272051986,2.788276933592729,hora,2.440281314417364,2,16805
PR0005040,41.96812871896028,2.7872823104424755,hora,2.440281314417364,2,16806
PR0005039,41.96780038166566,2.787361661345633,hora,2.440281314417364,2,16807
PR0005036,41.967116662233465,2.787790346029557,hora,2.440281314417364,2,16808
PR0004594,41.96864150007277,2.788153661453178,hora,2.440281314417364,2,16809
PR0004595,41.968664457665824,2.7882757770758584,hora,2.440281314417364,2,16810
PR0024099,41.97431345264935,2.8270563705502987,hora,0.2634726932794617,2,13387
PR0004592,41.96854927389891,2.788309543363213,hora,2.440281314417364,2,16811
PR0004590,41.96863749254474,2.7889080116099763,hora,0.4631945602430845,2,16812
PR0005029,41.96866941688849,2.7891155943781976,hora,0.4631945602430845,2,16813
PR0004588,41.9687249740361,2.7894999469319166,hora,0.4631945602430845,2,16814
PR0004586,41.96877371527396,2.7898268365360166,hora,0.4631945602430845,2,16815
PR0004583,41.968866728256295,2.790427208780748,hora,0.4631945602430845,2,16816
PR0004584,41.96881374808094,2.7901018457252293,hora,0.4631945602430845,2,16817
PR0004669,41.97212146518056,2.789500522438208,hora,4.264359966613552,2,16818
PR0004666,41.97203990599427,2.7890452175987157,hora,4.264359966613552,2,16819
PR0004664,41.97195520798192,2.788544574568963,hora,4.264359966613552,2,16820
PR0005348,41.971894704698016,2.7881356135434814,hora,4.264359966613552,2,16821
PR0004660,41.97186307730536,2.788004435273092,hora,4.264359966613552,2,16822
PR0004658,41.97177867602464,2.7875158452193483,hora,4.264359966613552,2,16823
PR0005347,41.971746490634594,2.787277979437361,hora,1.9475428080026305,2,16824
PR0004653,41.97165138820346,2.786766525636202,hora,1.9475428080026305,2,16825
PR0004654,41.97169941456004,2.787047586332488,hora,1.9475428080026305,2,16826
PR0004635,41.97066067553853,2.788912480843043,hora,4.264359966613552,2,16827
PR0000072,42.00704249604045,2.825440920999595,hora,0.0885528939085729,2,13388
PR0004637,41.97090509816428,2.789635416904363,hora,4.264359966613552,2,16828
PR0004641,41.97133594224377,2.7894986790105496,hora,4.264359966613552,2,16829
PR0004642,41.9712010534469,2.788742698052294,hora,4.264359966613552,2,16830
PR0004670,41.97170410257679,2.789648142964282,hora,4.264359966613552,2,16831
PR0004672,41.97187188473199,2.7901932937816034,hora,4.264359966613552,2,16832
PR0004671,41.971807405344215,2.7898234715274675,hora,4.264359966613552,2,16833
PR0004667,41.9717311149746,2.7893784682884784,hora,4.264359966613552,2,16834
PR0004665,41.971658712421295,2.788957934949891,hora,4.264359966613552,2,16835
PR0004663,41.97158434343002,2.78852883551226,hora,4.264359966613552,2,16836
PR0005045,41.97153345443833,2.788243891081953,hora,4.264359966613552,2,16837
PR0004656,41.971385244044285,2.7873905188541976,hora,4.264359966613552,2,16838
PR0004659,41.97146193012898,2.7878180250578874,hora,4.264359966613552,2,16839
PR0004673,41.97222767801912,2.790102591858295,hora,4.264359966613552,2,16840
PR0005044,41.97183268891568,2.790231172684112,hora,4.264359966613552,2,16841
PR0004639,41.97093375528483,2.790507836413375,hora,4.264359966613552,2,16842
PR0004640,41.97147807558613,2.790343229920269,hora,4.264359966613552,2,16843
PR0004577,41.96986667763994,2.7908746807972995,hora,2.3277773562317154,2,16844
PR0004576,41.97016221050008,2.7907832922833755,hora,2.3277773562317154,2,16845
PR0004569,41.97192059035224,2.7903249987900063,hora,4.264359966613552,2,16846
PR0004571,41.97183872977561,2.79034953748516,hora,4.264359966613552,2,16847
PR0004572,41.97146788545269,2.7904567722108635,hora,4.264359966613552,2,16848
PR0004575,41.970181998442,2.7908725644679198,hora,2.3277773562317154,2,16849
PR0004581,41.96896303381253,2.791093615367413,hora,0.4631945602430845,2,16850
PR0004580,41.96928938377255,2.7911523268333065,hora,11.136000581799214,2,16851
PR0004582,41.96909783375021,2.790786888075619,hora,0.4631945602430845,2,16852
PR0004585,41.96901665943211,2.79022456962436,hora,0.4631945602430845,2,16853
PR0004596,41.96878797627164,2.78820027687252,hora,2.440281314417364,2,16854
PR0004591,41.968732074500096,2.7883184625488,hora,2.440281314417364,2,16855
PR0004589,41.96880474057842,2.788811737792294,hora,0.4631945602430845,2,16856
PR0004587,41.96893465412157,2.789675191355967,hora,0.4631945602430845,2,16857
PR0004578,41.96972764791764,2.791017750670877,hora,11.136000581799214,2,16858
PR0004579,41.96958235308881,2.790923832713227,hora,11.136000581799214,2,16859
PR0004606,41.96950331060236,2.7903808825606577,hora,11.136000581799214,2,16860
PR0004604,41.96937676674982,2.7895347816990874,hora,2.3277773562317154,2,16861
PR0004605,41.96941998792635,2.7898221039683286,hora,2.3277773562317154,2,16862
PR0004609,41.969932059144334,2.7901196169377944,hora,4.264359966613552,2,16863
PR0004610,41.96988287600733,2.7898394554889565,hora,4.264359966613552,2,16864
PR0004611,41.9698364638556,2.789564911159172,hora,4.264359966613552,2,16865
PR0004614,41.969879381290994,2.789121784598477,hora,4.264359966613552,2,16866
PR0004603,41.969340060279286,2.789287232952074,hora,0.4631945602430845,2,16867
PR0004600,41.96919345180515,2.7882542160004555,hora,0.4631945602430845,2,16868
PR0004601,41.96926452520369,2.788866869122651,hora,0.4631945602430845,2,16869
PR0004574,41.970620255794216,2.79073002578266,hora,4.264359966613552,2,16870
PR0004607,41.97053585021438,2.7905454030131964,hora,4.264359966613552,2,16871
PR0004608,41.97043664054485,2.789957899442836,hora,4.264359966613552,2,16872
PR0004612,41.97035264476246,2.78948428435199,hora,4.264359966613552,2,16873
PR0004613,41.97027135873887,2.7890030208148806,hora,4.264359966613552,2,16874
PR0004618,41.9700965425324,2.787972681777699,hora,4.264359966613552,2,16875
PR0004617,41.97019785119437,2.788580932180828,hora,4.264359966613552,2,16876
PR0004616,41.97002344998844,2.788651512622564,hora,4.264359966613552,2,16877
PR0004602,41.96942358061004,2.78881942163106,hora,4.264359966613552,2,16878
PR0004615,41.96979817727841,2.7886810940666944,hora,4.264359966613552,2,16879
PR0024322,41.9750168628359,2.8204986243027554,hora,0.0589413129766878,2,13065
PR0004573,41.9708982439376,2.790634094302361,hora,4.264359966613552,2,16880
PR0004638,41.97081392041547,2.7900610053577006,hora,4.264359966613552,2,16881
PR0004636,41.97071375372259,2.789471166964758,hora,4.264359966613552,2,16882
PR0004634,41.97061475515109,2.7888953344127474,hora,4.264359966613552,2,16883
PR0004631,41.97041936201987,2.787757101495845,hora,4.264359966613552,2,16884
PR0004632,41.97051065356999,2.788291772590052,hora,4.264359966613552,2,16885
PR0004633,41.97057975370861,2.7884228343906976,hora,4.264359966613552,2,16886
PR0004643,41.971124216484014,2.788268045534449,hora,4.264359966613552,2,16887
PR0004630,41.97059721588612,2.78764766264945,hora,4.264359966613552,2,16888
PR0004644,41.97099973856778,2.787521522995695,hora,4.264359966613552,2,16889
PR0004655,41.97133005983984,2.787277041801939,hora,4.264359966613552,2,16890
PR0004651,41.97085766578122,2.786709051712877,hora,4.264359966613552,2,16891
PR0004629,41.9704549845024,2.787688600548366,hora,4.264359966613552,2,16892
PR0004626,41.97034227665316,2.787282885086175,hora,4.264359966613552,2,16893
PR0004645,41.97054670988719,2.786793061590249,hora,4.264359966613552,2,16894
PR0004625,41.970261744833614,2.78686794500675,hora,4.264359966613552,2,16895
PR0005041,41.96944267967764,2.7879023649124157,hora,4.264359966613552,2,16896
PR0005042,41.96937212996649,2.787485030674861,hora,4.264359966613552,2,16897
PR0004621,41.96955660397427,2.7878693160618564,hora,4.264359966613552,2,16898
PR0004622,41.969488775641366,2.787478228393818,hora,4.264359966613552,2,16899
PR0004624,41.96975292800283,2.7869961412384887,hora,4.264359966613552,2,16900
PR0004623,41.96942094642611,2.787082916095537,hora,4.264359966613552,2,16901
PR0005043,41.96930756718025,2.787108319084052,hora,2.440281314417364,2,16902
PR0004649,41.971196869821966,2.7864150495545066,hora,4.264359966613552,2,16903
PR0004648,41.9708285058998,2.7865099304887093,hora,4.264359966613552,2,16904
PR0004647,41.97051488241821,2.786588197087836,hora,4.264359966613552,2,16905
PR0020805,42.009960562125336,2.82406968740602,hora,0.1569008538443239,2,13389
PR0004652,41.97122593526385,2.7866134824716218,hora,4.264359966613552,2,16906
PR0004555,41.97227201995305,2.791159981763514,hora,4.264359966613552,2,16907
PR0004556,41.97220359657925,2.791181682243025,hora,4.264359966613552,2,16908
PR0004557,41.97203599578008,2.7912363579939545,hora,4.264359966613552,2,16909
PR0004566,41.97233992440233,2.7907033392670435,hora,4.264359966613552,2,16910
PR0004563,41.97236452983703,2.7908449352662346,hora,4.264359966613552,2,16911
PR0004562,41.97216397350476,2.790906791126468,hora,4.264359966613552,2,16912
PR0004564,41.97237464740306,2.7908628693248296,hora,4.264359966613552,2,16913
PR0004646,41.971919820337575,2.7906060305932385,hora,4.264359966613552,2,16914
PR0004570,41.97185921647508,2.7904485427344534,hora,4.264359966613552,2,16915
PR0004561,41.971905719765005,2.791015390269299,hora,4.264359966613552,2,16916
PR0004565,41.97242047612851,2.7911022346297987,hora,4.264359966613552,2,16917
PR0004559,41.97199213272241,2.7915991500835893,hora,4.264359966613552,2,16918
PR0004558,41.97197406552983,2.7919446657026983,hora,4.264359966613552,2,16919
PR0004560,41.97192382603206,2.7912568401101825,hora,4.264359966613552,2,16920
PR0004540,41.97264459084319,2.7923103824574365,hora,4.264359966613552,2,16921
PR0004548,41.97226748863253,2.793627384161688,hora,4.264359966613552,2,16922
PR0004547,41.9721871225441,2.793148189082882,hora,4.264359966613552,2,16923
PR0004546,41.97209772701899,2.792660552134332,hora,4.264359966613552,2,16924
PR0004545,41.97200027509679,2.7921433167793426,hora,4.264359966613552,2,16925
PR0004534,41.97241750536601,2.7944388378678973,hora,4.264359966613552,2,16926
PR0004533,41.972492509896725,2.794907728224301,hora,2.3277773562317154,2,16927
PR0004536,41.97261167388049,2.7940119307597318,hora,4.264359966613552,2,16928
PR0004535,41.97234546124656,2.7940760780407863,hora,4.264359966613552,2,16929
PR0004523,41.97272277354266,2.7960883237917686,hora,2.3277773562317154,2,16930
PR0004527,41.97224370068656,2.796315599636668,hora,2.3277773562317154,2,16931
PR0004528,41.97214593961225,2.7959067977903995,hora,2.3277773562317154,2,16932
PR0004529,41.972058601767,2.795505870936974,hora,2.3277773562317154,2,16933
PR0004526,41.97233886305326,2.7967016312597126,hora,2.3277773562317154,2,16934
PR0004524,41.97249245208959,2.797333991611708,hora,0.963289102728983,2,16935
PR0004525,41.97242368783395,2.7970531107735943,hora,2.3277773562317154,2,16936
PR0003946,41.972640863462246,2.797503947661329,hora,0.963289102728983,2,16937
PR0003947,41.97211098935617,2.797749853059766,hora,0.2151850002605755,2,16938
PR0003948,41.97168787413809,2.797940775683784,hora,4.822651352164158,2,16939
PR0003950,41.97070351618696,2.7984013272835053,hora,11.136000581799214,2,16940
PR0003949,41.97126370567248,2.798132277590013,hora,11.136000581799214,2,16941
PR0002339,41.97352011404964,2.797282189009153,hora,2.3277773562317154,2,16942
PR0003945,41.97292669067824,2.797443755829559,hora,2.3277773562317154,2,16943
PR0002486,41.97323385681115,2.797366239963789,hora,2.3277773562317154,2,16944
PR0004530,41.97255851330476,2.795289177780444,hora,2.3277773562317154,2,16945
PR0004522,41.97279914615602,2.796512438575825,hora,2.3277773562317154,2,16946
PR0004521,41.973146719536295,2.79639930067762,hora,2.3277773562317154,2,16947
PR0004537,41.97293420017984,2.7940076591204077,hora,4.264359966613552,2,16948
PR0003955,41.9734255800276,2.7999974689225646,hora,0.963289102728983,2,16949
PR0003942,41.97331218352736,2.799400837668604,hora,0.963289102728983,2,16950
PR0003943,41.97321721925654,2.7988333122825364,hora,0.963289102728983,2,16951
PR0003956,41.973151774847736,2.798450849515618,hora,0.963289102728983,2,16952
PR0002342,41.97390304021668,2.798597814875928,hora,2.3277773562317154,2,16953
PR0003944,41.97363365107324,2.798643581958376,hora,2.3277773562317154,2,16954
PR0003958,41.9736074760642,2.7987002104891703,hora,2.3277773562317154,2,16955
PR0003957,41.97347405344743,2.7983397171715354,hora,2.3277773562317154,2,16956
PR0004782,41.972586480217714,2.790991500261184,hora,4.264359966613552,2,16957
PR0004783,41.97265957330921,2.791425643990076,hora,4.264359966613552,2,16958
PR0004784,41.97276916500469,2.7920625237166337,hora,4.264359966613552,2,16959
PR0004738,41.97316232239504,2.791973336130499,hora,4.264359966613552,2,16960
PR0004737,41.97311162761716,2.791765929928514,hora,4.264359966613552,2,16961
PR0004728,41.97360171630376,2.7922622757783504,hora,1.9475428080026305,2,16962
PR0004729,41.9735427750002,2.7918835102409703,hora,1.9475428080026305,2,16963
PR0004742,41.97334954501306,2.790748934729157,hora,1.9475428080026305,2,16964
PR0004734,41.97409226803094,2.7915294603214456,hora,1.9475428080026305,2,16965
PR0004736,41.973504961539774,2.7916702947049226,hora,1.9475428080026305,2,16966
PR0004735,41.97377104741592,2.791607357663092,hora,1.9475428080026305,2,16967
PR0004739,41.97430316816541,2.7911623740097413,hora,1.9475428080026305,2,16968
PR0004733,41.9743796355412,2.791461469004465,hora,1.9475428080026305,2,16969
PR0004833,41.97654381027838,2.791129894618406,hora,17.07026220848954,2,16970
PR0004689,41.97506140346992,2.790989130673416,hora,1.9475428080026305,2,16971
PR0004850,41.975150579888094,2.7909436036790907,hora,1.9475428080026305,2,16972
PR0004692,41.97476112300428,2.7915832998519945,hora,1.9475428080026305,2,16973
PR0004732,41.97448186762966,2.7916475419484854,hora,1.9475428080026305,2,16974
PR0004731,41.97443184878146,2.79165748186459,hora,1.9475428080026305,2,16975
PR0004730,41.97445847582472,2.7921091412785377,hora,1.9475428080026305,2,16976
PR0004694,41.97489387441146,2.792438616541532,hora,1.9475428080026305,2,16977
PR0004786,41.97332574892562,2.792799902547631,hora,4.264359966613552,2,16978
PR0004787,41.97308435869925,2.7939106728303,hora,4.264359966613552,2,16979
PR0004725,41.97377500325008,2.793753738635347,hora,4.264359966613552,2,16980
PR0004726,41.973702481605706,2.7932264239304208,hora,4.264359966613552,2,16981
PR0004709,41.97452139658934,2.7925186384458707,hora,1.9475428080026305,2,16982
PR0004727,41.9736542568688,2.7927246541944326,hora,1.9475428080026305,2,16983
PR0004710,41.97408842316496,2.792623533706897,hora,1.9475428080026305,2,16984
PR0004711,41.97420498619628,2.7927768481703774,hora,1.9475428080026305,2,16985
PR0004719,41.97414991536695,2.793002836900341,hora,1.9475428080026305,2,16986
PR0004712,41.974223365107406,2.7929113929611584,hora,1.9475428080026305,2,16987
PR0004713,41.97424162394993,2.7930453536731856,hora,1.9475428080026305,2,16988
PR0004715,41.97427777694364,2.7933080697135693,hora,1.9475428080026305,2,16989
PR0004714,41.97425987727868,2.79317694742021,hora,1.9475428080026305,2,16990
PR0004718,41.974170820806165,2.793161133912807,hora,1.9475428080026305,2,16991
PR0004717,41.97419288933959,2.793319503912989,hora,1.9475428080026305,2,16992
PR0004705,41.97472013222599,2.793435991574497,hora,1.9475428080026305,2,16993
PR0004701,41.97480636828851,2.794530221737938,hora,1.9475428080026305,2,16994
PR0004716,41.974215695387954,2.793478467972023,hora,1.9475428080026305,2,16995
PR0004724,41.973959082144056,2.7937100827524013,hora,4.264359966613552,2,16996
PR0004708,41.97449678430439,2.792726385154072,hora,1.9475428080026305,2,16997
PR0004706,41.97460339711484,2.7934718691397693,hora,1.9475428080026305,2,16998
PR0004704,41.97466257880108,2.793539650725028,hora,1.9475428080026305,2,16999
PR0004707,41.97457137888652,2.7929003832801533,hora,1.9475428080026305,2,17000
PR0004700,41.97482269187197,2.794653353250758,hora,1.9475428080026305,2,17001
PR0004702,41.97425267464431,2.7948055340485034,hora,4.264359966613552,2,17002
PR0004703,41.97401191665951,2.794869330206846,hora,4.264359966613552,2,17003
PR0004788,41.97325669857731,2.793870982472323,hora,4.264359966613552,2,17004
PR0004699,41.975011285443415,2.7959731260726035,hora,1.9475428080026305,2,17005
PR0004789,41.973454033708514,2.795010441412711,hora,4.264359966613552,2,17006
PR0004791,41.9735751031464,2.79629517873929,hora,4.264359966613552,2,17007
PR0004792,41.9736733701974,2.796272972910547,hora,4.264359966613552,2,17008
PR0004790,41.97355205842349,2.7962991179137062,hora,4.264359966613552,2,17009
PR0002489,41.97364976030932,2.7968198149227725,hora,2.3277773562317154,2,17010
PR0004691,41.97513092140051,2.7915002197229315,hora,1.9475428080026305,2,17011
PR0004693,41.97525059440001,2.7923758145378605,hora,1.9475428080026305,2,17012
PR0004695,41.97525598241567,2.792413166807317,hora,1.9475428080026305,2,17013
PR0004818,41.97536170997002,2.792356718889169,hora,1.9475428080026305,2,17014
PR0004819,41.97534731661682,2.792358412819917,hora,1.9475428080026305,2,17015
PR0004851,41.97523841006071,2.791627820841436,hora,1.9475428080026305,2,17016
PR0004831,41.97661014468349,2.791445206886343,hora,17.07026220848954,2,17017
PR0004830,41.976057894253,2.7915821460467707,hora,17.07026220848954,2,17018
PR0004814,41.97687308138799,2.792603618324104,hora,17.07026220848954,2,17020
PR0004816,41.97675567054466,2.79201457436669,hora,17.07026220848954,2,17021
PR0004817,41.97606006750406,2.792181394896398,hora,17.07026220848954,2,17022
PR0004696,41.975389570511446,2.7933733181194973,hora,1.9475428080026305,2,17023
PR0004821,41.97573646479938,2.793802819056956,hora,1.9475428080026305,2,17024
PR0004820,41.97548451988533,2.7933687357879284,hora,1.9475428080026305,2,17025
PR0002494,41.97561626027823,2.7943216722424213,hora,1.9475428080026305,2,17026
PR0004798,41.97705895210008,2.7946269400956845,hora,17.07026220848954,2,17027
PR0004806,41.97700981795733,2.794025663530137,hora,17.07026220848954,2,17028
PR0004807,41.97697135438871,2.7935746939897284,hora,17.07026220848954,2,17030
PR0004811,41.97693665450511,2.7930962185927912,hora,17.07026220848954,2,17031
PR0004809,41.97727659042601,2.7934928222015967,hora,17.07026220848954,2,17032
PR0004808,41.977010161199445,2.7935350604645777,hora,17.07026220848954,2,17033
PR0004797,41.97709994136832,2.7950795655926037,hora,17.07026220848954,2,17034
PR0004800,41.97740029054564,2.794990970076225,hora,17.07026220848954,2,17035
PR0004801,41.977658572860754,2.7948908303136566,hora,17.07026220848954,2,17036
PR0004802,41.97759012593719,2.794632317411523,hora,17.07026220848954,2,17037
PR0004804,41.97742888007747,2.7940573732976297,hora,17.07026220848954,2,17038
PR0004803,41.97750635110018,2.794337495202746,hora,17.07026220848954,2,17039
PR0004828,41.97649049187893,2.795351325098043,hora,17.07026220848954,2,17040
PR0004827,41.97640582705734,2.7947156858924003,hora,17.07026220848954,2,17041
PR0004824,41.97606854364843,2.793716242278736,hora,1.9475428080026305,2,17042
PR0004826,41.97632513994128,2.7941091449890183,hora,17.07026220848954,2,17043
PR0004825,41.976460265393854,2.793617854682031,hora,17.07026220848954,2,17044
PR0004822,41.97613082928103,2.792692660736759,hora,17.07026220848954,2,17045
PR0004823,41.97620977535775,2.7932191019960304,hora,17.07026220848954,2,17046
PR0004794,41.97723552449782,2.796191615275592,hora,17.07026220848954,2,17047
PR0004829,41.97658873231889,2.7959864425098755,hora,17.07026220848954,2,17048
PR0002492,41.97729751770545,2.796201864871211,hora,17.07026220848954,2,17049
PR0002331,41.97741118633801,2.7971403166049043,hora,17.07026220848954,2,17050
PR0002490,41.97745778630114,2.7971407392439005,hora,17.07026220848954,2,17051
PR0002332,41.977382142051376,2.797216304051409,hora,17.07026220848954,2,17052
PR0002333,41.977390862697874,2.797229749149694,hora,17.07026220848954,2,17053
PR0002329,41.9772467961018,2.797145298968858,hora,17.07026220848954,2,17054
PR0002493,41.97677419939756,2.797007065207312,hora,17.07026220848954,2,17055
PR0002495,41.97626775194256,2.796856547792338,hora,1.9475428080026305,2,17056
PR0002498,41.97613753366801,2.795970938041632,hora,1.9475428080026305,2,17057
PR0002496,41.97620307406384,2.796418804219032,hora,1.9475428080026305,2,17058
PR0002499,41.97682866461023,2.7970551564447166,hora,17.07026220848954,2,17059
PR0002347,41.974267699539055,2.800325339883709,hora,11.154855956156029,2,17060
PR0002358,41.97491062152282,2.79930073642099,hora,2.3277773562317154,2,17061
PR0002357,41.97487632449374,2.799001661599204,hora,2.3277773562317154,2,17062
PR0020798,42.010565369553305,2.823723625340538,hora,0.1958339176764748,2,13390
PR0002359,41.97498402558087,2.799268099734232,hora,2.3277773562317154,2,17063
PR0002355,41.97591122818505,2.8001293085431627,hora,4.264359966613552,2,17064
PR0002354,41.97584881676431,2.7996879588444163,hora,4.264359966613552,2,17065
PR0002356,41.975450182841534,2.799772306967804,hora,2.3277773562317154,2,17066
PR0002360,41.9750392751465,2.799857186782305,hora,2.3277773562317154,2,17067
PR0002348,41.97462355294645,2.798460365450196,hora,2.3277773562317154,2,17068
PR0002349,41.9750675813015,2.7984012953158186,hora,4.264359966613552,2,17069
PR0002350,41.975675764189816,2.7983200321595305,hora,1.9475428080026305,2,17070
PR0020797,42.01040583853348,2.8237170939711715,hora,0.2543312227637833,2,13391
PR0002351,41.97572996869791,2.798733837650619,hora,4.264359966613552,2,17071
PR0002353,41.97585788147455,2.799630254684643,hora,4.264359966613552,2,17072
PR0002352,41.97581211366197,2.799326226544776,hora,4.264359966613552,2,17073
PR0002293,41.976207826034965,2.799229891146585,hora,1.9475428080026305,2,17074
PR0002294,41.97611519119751,2.7986485931197915,hora,1.9475428080026305,2,17075
PR0002296,41.97606521235256,2.7982675441103653,hora,1.9475428080026305,2,17076
PR0002335,41.97465607184985,2.7969691972854904,hora,4.264359966613552,2,17077
PR0020796,42.010179960550815,2.823711040944651,hora,0.1632275011767564,2,13392
PR0002336,41.973717857647785,2.79714766992475,hora,2.3277773562317154,2,17078
PR0004698,41.97572573124596,2.7958117588878286,hora,1.9475428080026305,2,17079
